[27-May-2024 06:17:32 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:17:32 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:19:33 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:19:33 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:20:46 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:20:46 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:20:50 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:20:50 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:21:34 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:21:34 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:22:00 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:22:00 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:22:07 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:22:07 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:24:39 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:24:39 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:25:12 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:25:12 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:25:31 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:25:31 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:28:42 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:28:42 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:34:50 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:34:50 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:34:59 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:34:59 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:43:13 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:43:13 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:43:17 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:43:17 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:43:38 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:43:38 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:45:19 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:45:19 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:45:22 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:45:22 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:47:32 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:47:32 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:47:44 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:47:44 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:47:57 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:47:57 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:48:02 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:48:02 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:48:55 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:48:55 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:49:13 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:49:13 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:49:29 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:49:29 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:50:16 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:50:16 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:52:47 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:52:47 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:52:53 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:52:53 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:53:02 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:53:02 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:53:04 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:53:04 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:53:46 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
